Benchmark,latency-Q1,memory
1,1005.9864253393665,99.95480346679688,220,0.1981982,65.90625
2,968.4716981132076,105.95274798075359,429,0.19907193,64.91666666666667
3,939.4029126213592,107.06541570027669,635,0.19874804,65.86666666666666
4,1035.5962441314555,107.87923876444499,847,0.19929412,65.86666666666666
5,996.906103286385,105.14204025268555,1057,0.19924599,66.5
6,998.4626168224299,107.06146430969238,1269,0.19968529,66.5
7,838.6028708133971,106.85909207661946,1478,0.19972973,66.0327868852459
8,972.6038647342995,108.61198743184407,1684,0.19940794,65.55
9,1005.0,107.64556821187337,1896,0.19957894,66.5
10,1044.32,108.97512435913086,1996,0.1997998,31.770491803278688
Finale Results,NaN,107.12996673583984,1996,0.1997998,0.0

AVERAGES,980,106,,0.998999
