Benchmark,latency-Q1,memory
1,1008.2831858407079,100.25692279522235,113,0.19824561,33.84375
2,947.7663551401869,104.84894561767578,220,0.19909503,33.56666666666667
3,943.1111111111111,104.00536918640137,328,0.1993921,33.88333333333333
4,946.1666666666666,104.18259874979655,436,0.19954233,34.2
5,948.066037735849,106.0030345916748,542,0.1992647,33.88333333333333
6,950.3055555555555,104.56886164347331,650,0.1993865,33.63934426229508
7,957.3551401869158,106.27096811930339,757,0.199473,33.88333333333333
8,950.8971962616822,106.5334103902181,864,0.19953811,33.32786885245902
9,944.4351851851852,105.04972839355469,972,0.19958933,34.2
10,947.1388888888889,106.79455312093098,1080,0.19981499,33.88333333333333
Finale Results,952.0285714285715,105.33284378051758,1115,0.1996419,34.38095238095238

AVERAGES,954,104,,0.9982095
