Benchmark,latency-Q1,memory
1,1371.482456140351,99.64600313626804,110,0.19642857,33.25
2,1384.1272727272728,104.65436617533366,216,0.19816513,32.93333333333333
3,1340.7857142857142,107.12692896525066,323,0.19938272,33.56666666666667
4,1341.8623853211009,106.19056383768718,428,0.19906977,33.01639344262295
5,1361.7592592592594,106.78996086120605,532,0.19850746,33.01639344262295
6,1385.5855855855855,107.63058344523112,638,0.199375,33.56666666666667
7,1375.9449541284403,107.87707455952962,744,0.1994638,33.01639344262295
8,1322.3867924528302,107.25831095377605,850,0.19953051,32.93333333333333
9,1403.4545454545455,107.8108450571696,956,0.19958246,33.56666666666667
10,1142.4485981308412,107.88200696309407,1062,0.19981185,33.25
Finale Results,982.7142857142857,107.32408142089844,1097,0.19981785,33.476190476190474

AVERAGES,1310,106,,0.9990892499999999
