Benchmark,latency-Q10_8,memory
1,1184.9032258064517,38.86078350360577,494,0.98015875,31.015384615384615
2,1220.0659574468084,40.46605936686198,964,0.98770493,30.933333333333334
3,1237.4579439252336,38.78936576843262,1392,0.96733844,30.933333333333334
4,1406.9892857142856,45.247572580973305,1672,0.87815124,30.950819672131146
5,NaN,39.636701583862305,1672,0.7013423,32.0
6,1485.1802325581396,39.7369696299235,1844,0.64475524,31.2
7,NaN,40.23151842753092,1844,0.55209583,32.0
8,NaN,40.40568923950195,1844,0.48272252,32.0
9,NaN,40.63917605082194,1844,0.4288372,32.0
10,NaN,40.808837890625,1844,0.38577405,31.466666666666665
Finale Results,NaN,40.80500793457031,1844,0.37028113,32.0

AVERAGES,1306,40,,1.85140565
